iteration;sys;T;x1_L1;x1_L2_inner;x1_L1_inner;x1_L2;c1;c2;Note
0.1;2359;100;0.292464368;;;0.979537804;1-OCTENE;METHYL_FORMATE;
0.1;2361;100;0.153159485;;;0.480144405;1-OCTENE;SULFUR_DIOXIDE;
0.1;2375;140;0.001577714;;;0.814790294;O-CRESOL;WATER;
0.1;2376;140;4.58E-07;;;0.999997624;O-CRESOL;N-HEPTADECANE;
0.1;2378;280;0.541507344;;;0.711901204;O-CRESOL;PHOSPHORIC_ACID;
0.1;2379;100;0.075568792;;;0.393178387;1-OCTADECENE;CARBON_DIOXIDE;
0.1;2380;140;0.001691113;;;0.70697758;P-CRESOL;WATER;
0.1;2383;160;0.012755126;;;0.999999148;N-PENTANE;PHENOL;
0.1;2384;280;1.18E-05;;;0.999999055;N-PENTANE;WATER;
0.1;2385;140;0.189854704;;;0.999997925;N-PENTANE;AMMONIA;
0.2;2386;50;0.101318026;;;0.99070816;N-PENTANE;Perfluoropentane;
0.1;2387;100;0.628754455;;;0.99999869;N-PENTANE;N,N-DIMETHYLACETAMIDE;
0.1;2388;280;0.0194781;;;0.999998305;N-PENTANE;GLYCEROL;
0.1;2389;100;0.719139112;;;0.999962823;N-PENTANE;N-METHYL-2-PYRROLIDONE;
0.1;2390;120;0.085533035;;;0.999996105;N-PENTANE;METHYL_FORMATE;
0.1;2391;120;0.142516544;;;0.999998966;N-PENTANE;PROPIONITRILE;
0.1;2392;280;0.063028209;;;0.999998098;N-PENTANE;DIETHYLENE_GLYCOL;
0.2;2393;50;0.086260161;;;0.997184233;N-PENTANE;Perfluorohexane;
0.1;2394;140;0.238146399;;;0.999998928;N-PENTANE;SULFOLANE;
0.1;2398;140;0.086779635;;;0.999998481;N-PENTANE;3-METHOXYPROPIONITRILE;
0.1;2400;140;0.327814208;;;0.999996852;N-PENTANE;4-FORMYLMORPHOLINE;
0.1;2402;100;0.737708652;;;0.999939213;N-PENTANE;N-Methylcaprolactam;
0.2;2404;50;0.071097322;;;0.999683646;N-PENTANE;Perfluoro-n-octane;
0.1;2406;140;0.068899114;;;0.99999927;N-PENTANE;N-Methylimidazole;
0.1;2415;140;0.000827852;;;0.343781981;1-PENTANOL;WATER;
0.1;2416;160;0.463751949;;;0.575915095;1-PENTANOL;GLYCEROL;
0.1;2417;100;1.61E-05;;;0.904729489;1-PENTANOL;SUCCINONITRILE;
0.1;2419;100;0.06814774;;;0.858263734;1-PENTANOL;ETHYLENE_CARBONATE;
0.1;2440;240;0.018534621;;;0.253914249;2-PENTANONE;WATER;
0.1;2444;140;0.02262451;;;0.403011326;PHENOL;WATER;
0.1;2446;160;5.53E-07;;;0.999998952;PHENOL;N-EICOSANE;
0.1;2447;160;5.02E-07;;;0.999989692;PHENOL;N-HEXADECANE;
0.2;2456;70;5.09E-06;;;0.014357682;1-PROPANOL;Tetrachlorosilane;
0.1;2457;140;1.76E-07;;;0.97866364;1-PROPANOL;Perfluorohexane;
0.1;2460;120;2.83E-06;;;0.361498076;1-PROPANOL;ETHANE;
0.1;2461;100;0.134180201;;;0.765270061;1-PROPANOL;ETHYLENE_CARBONATE;
0.1;2488;200;0.75466492;;;0.805797713;1,2-PROPYLENE_OXIDE;WATER;
0.1;2489;120;8.56E-06;;;0.999443018;PYRIDINE;N-NONANE;
0.1;2495;140;0.37814007;;;0.999998514;HYDROGEN_CHLORIDE;WATER;
0.1;2496;140;0.000232225;;;0.999851836;METHYL_SALICYLATE;WATER;
0.1;2498;280;0.000247148;;;0.999998829;CARBON_DISULFIDE;WATER;
0.1;2499;100;0.616291425;;;0.999862815;CARBON_DISULFIDE;ACETIC_ANHYDRIDE;
0.1;2500;100;0.45215178;;;0.999638083;CARBON_DISULFIDE;METHYL_FORMATE;
0.2;2501;50;0.116318183;;;0.60120851;CARBON_DISULFIDE;Perfluoroheptane;
0.2;2502;50;0.16307264;;;0.493013776;CARBON_DISULFIDE;Perfluorohexane;
0.1;2503;120;0.81297394;;;0.962432652;CARBON_DISULFIDE;DIETHYL_OXALATE;
0.2;2505;50;0.972074932;;;0.999982364;CARBON_DISULFIDE;Sulfur_trioxide;
0.1;2509;240;6.57E-05;;;0.999996875;STYRENE;WATER;
0.1;2511;120;0.789033764;;;0.999999085;STYRENE;1,2-PROPYLENE_GLYCOL;
0.1;2512;180;0.43251086;;;0.999999889;STYRENE;DIETHYLENE_GLYCOL;
0.1;2535;160;0.153401673;;;0.561841914;DIMETHYL_SULFOXIDE;TRIETHYLAMINE;
0.1;2536;100;0.000115946;;;0.285542221;DIMETHYL_SULFOXIDE;2-METHYL-2-BUTENE;
0.1;2539;100;0.000573809;;;0.354087876;DIMETHYL_SULFOXIDE;MESITYLENE;
0.1;2541;320;1.11E-07;;;0.999984941;Tetraethylsilane;WATER;
0.1;2542;100;0.107212752;;;0.844334652;2-METHYL-2-PROPANOL;ETHYLENE_CARBONATE;
0.1;2546;520;2.94E-07;;;0.990930359;N-TETRADECANE;WATER;
0.1;2547;100;0.378740146;;;0.999999281;N-TETRADECANE;N,N-DIMETHYLACETAMIDE;
0.1;2548;100;0.393386559;;;0.999784724;N-TETRADECANE;CYCLOHEXANONE;
0.1;2549;160;0.015830211;;;0.999998936;N-TETRADECANE;2-ETHOXYETHANOL;
0.1;2550;100;0.474963722;;;0.999984868;N-TETRADECANE;N-METHYL-2-PYRROLIDONE;
0.1;2551;120;9.38E-06;;;0.999999447;N-TETRADECANE;N-METHYLANILINE;
0.1;2552;120;0.041505107;;;0.999999263;N-TETRADECANE;PROPIONITRILE;
0.1;2553;120;9.83E-05;;;0.999999292;N-TETRADECANE;ACETOPHENONE;
0.1;2554;120;0.068504139;;;0.999997898;N-TETRADECANE;DIMETHYL_CARBONATE;
0.2;2555;50;0.053124981;;;0.968486815;N-TETRADECANE;Perfluorohexane;
0.1;2556;140;0.000318705;;;0.999992421;N-TETRADECANE;BENZYL_ACETATE;
0.1;2557;140;0.090694404;;;0.999999293;N-TETRADECANE;SULFOLANE;
0.1;2558;100;0.375251263;;;0.99999903;N-TETRADECANE;TRIETHYLENE_GLYCOL_DIMETHYL_ETHER;
0.1;2559;120;0.04181251;;;0.999996575;N-TETRADECANE;N-BUTYRONITRILE;
0.1;2561;140;0.002370817;;;0.999990653;N-TETRADECANE;4-Phenyl-2-butanone;
0.1;2562;100;0.029348025;;;0.941029683;N-TETRADECANE;CARBON_DIOXIDE;
0.1;2563;140;0.00018069;;;0.999993329;N-TETRADECANE;BENZYLAMINE;
0.1;2564;100;0.000197147;;;0.999915704;N-TETRADECANE;SULFUR_DIOXIDE;
0.1;2565;120;0.141402619;;;0.999998142;N-TETRADECANE;GAMMA-VALEROLACTONE;
0.1;2566;160;0.000441747;;;0.999999029;N-TETRADECANE;2-PHENYLETHANOL;
0.1;2567;100;0.474721014;;;0.999975078;N-TETRADECANE;N-Methylcaprolactam;
0.1;2568;120;0.264922859;;;0.999996177;N-TETRADECANE;TETRAETHYLENE_GLYCOL_DIMETHYL_ETHER;
0.1;2580;280;2.16E-07;;;0.999999081;TRANS-DECAHYDRONAPHTHALENE;WATER;
0.1;2581;140;0.054789107;;;0.999999229;TRANS-DECAHYDRONAPHTHALENE;ACETIC_ANHYDRIDE;
0.1;2583;160;0.001745365;;;0.999999326;TRANS-DECAHYDRONAPHTHALENE;P-PHENETIDINE;
0.1;2584;100;0.04625614;;;0.979340957;TRANS-DECAHYDRONAPHTHALENE;CARBON_DIOXIDE;
0.1;2586;100;0.589658492;;;0.999998279;TRANS-DECAHYDRONAPHTHALENE;N-Methylcaprolactam;
0.1;2588;240;4.65E-06;;;0.999998877;1,2,3,4-TETRAHYDRONAPHTHALENE;WATER;
0.1;2589;100;0.786966435;;;0.998294265;1,2,3,4-TETRAHYDRONAPHTHALENE;AMMONIA;
0.1;2590;200;0.195224444;;;0.999999718;1,2,3,4-TETRAHYDRONAPHTHALENE;TRIETHYLENE_GLYCOL;
0.1;2591;100;0.012380221;;;0.55830473;1,2,3,4-TETRAHYDRONAPHTHALENE;CARBON_TETRAFLUORIDE;
0.1;2596;280;3.94E-05;;;0.999996867;CARBON_TETRACHLORIDE;WATER;
0.1;2597;180;0.562347406;;;0.926359149;CARBON_TETRACHLORIDE;N-METHYLFORMAMIDE;
0.2;2599;70;0.996471698;;;0.999998189;CARBON_TETRACHLORIDE;3,5-XYLENOL;
0.1;2600;140;0.72456164;;;0.999999349;CARBON_TETRACHLORIDE;1,2-PROPYLENE_GLYCOL;
0.1;2601;100;0.031352353;;;0.905385966;CARBON_TETRACHLORIDE;Perfluoroheptane;
0.1;2602;100;0.058402368;;;0.869396149;CARBON_TETRACHLORIDE;Perfluorooxacyclononane;
0.1;2603;100;0.0328488;;;0.87450886;CARBON_TETRACHLORIDE;Perfluorohexane;
0.1;2606;180;0.00124424;;;0.999998981;CARBON_TETRACHLORIDE;FORMAMIDE;
0.2;2608;80;0.99707388;;;0.999757919;CARBON_TETRACHLORIDE;3,4-XYLENOL;
0.1;2613;100;0.029860303;;;0.927437305;CARBON_TETRACHLORIDE;Perfluoro-n-octane;
0.3;2649;60;1.46E-07;;;0.0004743;TETRAHYDROFURFURYL_ALCOHOL;CARBON_DIOXIDE;
0.1;2650;180;0.035919582;;;0.107565615;TETRAHYDROFURAN;WATER;
0.1;2652;100;0.039560341;;;0.668340168;TETRAHYDROFURAN;Perfluorohexane;
0.1;2658;240;8.46E-05;;;0.999998243;TOLUENE;WATER;
0.1;2659;100;0.831218052;;;0.995831323;TOLUENE;AMMONIA;
0.1;2660;200;0.111863435;;;0.999999119;TOLUENE;GLYCEROL;
0.1;2664;140;0.465406503;;;0.999998028;TOLUENE;1,2-PROPYLENE_GLYCOL;
0.1;2665;120;2.64E-05;;;0.99993479;TOLUENE;Perfluorooxacyclononane;
0.1;2666;200;0.504554623;;;0.999998983;TOLUENE;TRIETHYLENE_GLYCOL;
0.1;2667;200;0.260842704;;;0.999999247;TOLUENE;DIETHYLENE_GLYCOL;
0.1;2668;120;1.79E-05;;;0.999891808;TOLUENE;Perfluorohexane;
0.1;2669;200;0.334022442;;;0.999998559;TOLUENE;1,4-BUTANEDIOL;
0.1;2670;100;0.089262475;;;0.999993144;TOLUENE;2,2'-Dicyano_diethyl_sulfide;
0.1;2671;100;0.390017798;;;0.99985432;TOLUENE;BIS(CYANOETHYL)ETHER;
0.1;2673;200;0.201324616;;;0.999999057;TOLUENE;1,3-PROPYLENE_GLYCOL;
0.1;2675;100;0.00962732;;;0.283813265;TOLUENE;METHANE;
0.1;2676;200;0.277919884;;;0.999998494;TOLUENE;1,3-BUTANEDIOL;
0.1;2679;100;0.191040933;;;0.849764302;TOLUENE;HEXAFLUOROETHANE;
0.1;2682;160;0.441881722;;;0.999998702;TOLUENE;NEOPENTYL_GLYCOL;
0.1;2693;100;0.899489354;;;0.948143764;TOLUENE;N-Methylimidazole;
0.1;2790;140;1.10E-06;;;0.683173178;TRIETHYLAMINE;WATER;
0.1;2792;100;0.160833712;;;0.899495834;TRIETHYLAMINE;BIS(CYANOETHYL)ETHER;
0.1;2793;100;0.000183031;;;0.710732909;TRIETHYLAMINE;FORMAMIDE;
0.1;2794;100;0.218154705;;;0.810784767;TRIETHYLAMINE;PROPYLENE_CARBONATE;
0.1;2800;200;0.000428504;;;0.999999165;1,1,2-TRICHLOROETHANE;WATER;
0.1;2801;280;1.26E-05;;;0.999997502;TETRACHLOROETHYLENE;WATER;
0.1;2802;160;0.338936255;;;0.99999897;TETRACHLOROETHYLENE;1,2-PROPYLENE_GLYCOL;
0.1;2804;100;0.020403994;;;0.941969741;TETRACHLOROETHYLENE;SULFUR_DIOXIDE;
0.1;2806;240;8.45E-05;;;0.999998983;1,1,1-TRICHLOROETHANE;WATER;
0.1;2807;100;0.045502018;;;0.434441954;1,1,1-TRICHLOROETHANE;PROPANE;
0.1;2809;100;0.195319596;;;0.248523512;1,1,1-TRICHLOROETHANE;ISOBUTANE;
0.1;2811;100;0.011362241;;;0.484742552;1,1,1-TRICHLOROETHANE;ETHANE;
0.1;2814;240;6.19E-05;;;0.99999853;TRICHLOROETHYLENE;WATER;
0.1;2816;320;6.27E-07;;;0.999984579;2,2,5-TRIMETHYLHEXANE;WATER;
0.1;2817;280;2.88E-06;;;0.999998696;2,2,3-TRIMETHYLBUTANE;WATER;
0.1;2818;140;0.022752371;;;0.999913298;VINYL_ACETATE;WATER;
0.1;2819;240;1.34E-06;;;0.999981579;WATER;M-XYLENE;
0.1;2820;240;1.27E-06;;;0.999983031;WATER;P-XYLENE;
0.1;2821;140;6.13E-05;;;0.942630232;WATER;NITROETHANE;
0.1;2822;200;6.02E-07;;;0.999664716;WATER;ISOPROPYL_MERCAPTAN;
0.1;2823;240;2.94E-06;;;0.999997157;WATER;N,N-DIETHYLANILINE;
0.1;2824;140;0.654262796;;;0.998202143;WATER;CYCLOPENTANOL;
0.1;2825;200;2.33E-07;;;0.999816952;WATER;FLUOROBENZENE;
0.1;2826;320;0.386133583;;;0.949039503;WATER;5-Methylfurfural;
0.1;2827;240;0.729202106;;;0.977789504;WATER;1,1-Dimethoxyethane;
0.1;2829;140;0.718657377;;;0.999283651;WATER;METHYL_N-BUTYL_ETHER;
0.1;2830;180;1.04E-07;;;0.999877308;WATER;1,1,2,2-TETRACHLOROETHANE;
0.1;2831;140;0.006848466;;;0.506736685;WATER;ETHYL_PROPIONATE;
0.1;2832;140;0.016426828;0.474920781;0.8982406;0.99244179;WATER;ISOPENTYL_ACETATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2833;140;0.00535038;0.538317555;0.857064074;0.99682556;WATER;N-BUTYL_PROPIONATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2834;240;2.77E-06;;;0.997903985;WATER;VINYL_CHLORIDE;
0.1;2836;240;1.63E-06;;;0.99986027;WATER;TERT-BUTYL_CHLORIDE;
0.1;2837;140;0.308538566;;;0.999985671;WATER;HEXAMETHYLENEIMINE;
0.1;2838;140;0.000502625;;;0.847895472;WATER;ACRYLONITRILE;
0.1;2839;140;0.022894688;;;0.412499486;WATER;ACROLEIN;
0.1;2840;320;0.368835359;;;0.860518543;WATER;Methyl_vinyl_ketone;
0.1;2841;200;0.727518767;;;0.941697698;WATER;METHACRYLIC_ACID;
0.1;2842;140;0.005391196;;;0.696498677;WATER;ACETIC_ANHYDRIDE;
0.1;2843;140;0.696280514;;;0.993379133;WATER;2-Methyl-3-buten-2-ol;
0.1;2844;180;0.858071492;;;0.921765969;WATER;N-BUTYRIC_ACID;
0.1;2845;280;8.65E-07;;;0.999766426;WATER;PROPANE;
0.1;2846;140;0.010066037;;;0.48856783;WATER;N-PROPYL_ACETATE;
0.1;2847;360;0.225603526;;;0.999999586;WATER;N-HEXADECANOIC_ACID;
0.1;2848;400;0.59823399;;;0.92054948;WATER;CYCLOPENTANONE;
0.1;2849;440;0.180339599;;;0.999999945;WATER;OLEIC_ACID;
0.1;2850;140;0.493770727;;;0.999750615;WATER;PIPERIDINE;
0.1;2851;180;8.19E-07;;;0.99502085;WATER;CHLORODIFLUOROMETHANE;
0.1;2852;280;1.52E-06;;;0.99988744;WATER;DICHLORODIFLUOROMETHANE;
0.1;2853;440;0.032795207;;;0.999999454;WATER;Tetradecanoic_acid_methyl_ester;
0.1;2854;140;0.549758793;;;0.978274421;WATER;PHENYLHYDRAZINE;
0.1;2855;280;0.771147936;;;0.971110352;WATER;CYCLOHEXANONE;
0.1;2856;140;0.669509063;;;0.999071676;WATER;CYCLOHEXANOL;
0.1;2857;520;0.066884823;;;0.999999322;WATER;Hexadecanoic_acid_methyl_ester;
0.1;2858;140;0.751096819;;;0.996653562;WATER;2,4-Dimethylpyridine;
0.1;2859;140;4.62E-05;;;0.976540062;WATER;2-NITROPROPANE;
0.1;2860;240;6.90E-07;;;0.999960732;WATER;1-PENTENE;
0.1;2861;180;3.50E-08;;;0.999785556;WATER;TRIBROMOMETHANE;
0.1;2862;140;0.00110896;;;0.710146889;WATER;METHYL_METHACRYLATE;
0.1;2863;240;5.15E-07;;;0.999960378;WATER;2-METHYL-2-BUTENE;
0.1;2864;440;0.252521884;;;0.999999471;WATER;N-OCTADECANOIC_ACID;
0.1;2865;140;0.603110237;;;0.999318114;WATER;3-METHYL-1-BUTANOL;
0.1;2866;140;0.562862112;;;0.998717726;WATER;N-HEXANOIC_ACID;
0.1;2867;140;0.491721305;;;0.999913749;WATER;N-OCTANOIC_ACID;
0.1;2868;280;6.80E-06;;;0.999999587;WATER;1-CHLOROOCTANE;
0.1;2869;140;0.19290686;;;0.999289739;WATER;2,3-XYLENOL;
0.1;2870;140;0.146122166;;;0.999650083;WATER;2,4-XYLENOL;
0.1;2871;140;0.135587508;;;0.99970619;WATER;2,6-XYLENOL;
0.1;2872;140;0.355117101;;;0.999214792;WATER;3,5-XYLENOL;
0.1;2873;140;0.000365947;;;0.837841278;WATER;METHACRYLONITRILE;
0.1;2874;200;2.78E-07;;;0.999377831;WATER;THIOPHENE;
0.1;2875;180;0.912771438;;;0.968163745;WATER;3-PENTANONE;
0.1;2876;140;0.921092706;;;0.986758616;WATER;3-HEXANONE;
0.1;2877;140;0.84585156;;;0.998025671;WATER;4-HEPTANONE;
0.1;2878;140;0.000967802;;;0.797213166;WATER;N-BUTYL_FORMATE;
0.1;2879;180;1.03E-06;;;0.999566527;WATER;2-Methylfuran;
0.1;2882;140;0.848047919;;;0.992622704;WATER;2-Methyltetrahydrofuran;
0.1;2883;140;0.594556324;;;0.999847449;WATER;1-HEXANOL;
0.1;2884;280;3.53E-06;;;0.999994141;WATER;HEXAFLUOROBENZENE;
0.1;2885;480;0.002587513;;;0.999999301;WATER;Perfluoroheptane;
0.1;2886;280;1.13E-06;;;0.999998285;WATER;2,3-DIMETHYLPENTANE;
0.1;2887;200;0.752817321;;;0.954584987;WATER;ISOBUTYRIC_ACID;
0.1;2889;140;0.000197138;;;0.998695288;WATER;METHYL_BENZOATE;
0.1;2890;140;0.077557915;;;0.170839373;WATER;BUTANAL;
0.1;2891;280;9.40E-07;;;0.99999984;WATER;CIS-DECAHYDRONAPHTHALENE;
0.1;2892;280;9.79E-07;;;0.999935297;WATER;ISOBUTANE;
0.1;2893;140;0.000752234;;;0.998528071;WATER;N-BUTYL_ACRYLATE;Four spinodal points exist!
0.1;2894;140;0.001098958;;;0.751047577;WATER;ETHYL_ACRYLATE;
0.1;2895;240;2.69E-06;;;0.998389777;WATER;ETHYL_CHLORIDE;
0.1;2896;240;1.55E-06;;;0.999975181;WATER;O-XYLENE;
0.1;2897;140;0.008189569;;;0.633827155;WATER;ETHYLENE_GLYCOL_MONOBUTYL_ETHER_ACETATE;
0.1;2898;140;0.828351262;;;0.984686276;WATER;N-PENTANOIC_ACID;
0.1;2899;140;0.003468024;;;0.999372476;WATER;N-METHYLANILINE;
0.1;2900;140;0.003044901;;;0.618542198;WATER;PROPIONITRILE;
0.1;2901;280;4.83E-06;;;0.999999802;WATER;1-NONENE;
0.1;2902;240;1.97E-06;;;0.999572306;WATER;ISOPROPYL_CHLORIDE;
0.1;2903;240;3.85E-06;;;0.99921193;WATER;3-CHLOROPROPENE;
0.1;2904;160;2.80E-07;;;0.998074251;WATER;FURAN;
0.1;2905;240;1.61E-06;;;0.999690506;WATER;N-PROPYL_CHLORIDE;
0.1;2906;140;0.394090239;;;0.998950007;WATER;ALPHA-METHYLBENZYL_ALCOHOL;
0.1;2907;160;0.35940057;;;0.999999843;WATER;DI-N-BUTYLAMINE;
0.1;2908;140;0.717999019;;;0.999429784;WATER;ETHYL_PROPYL_ETHER;
0.1;2909;140;0.663508991;;;0.999914468;WATER;DI-N-PROPYL_ETHER;
0.1;2910;140;0.667125509;;;0.999902835;WATER;N-BUTYL_ETHYL_ETHER;
0.1;2912;140;0.639922663;;;0.999744245;WATER;2-Methylcyclohexanol;
0.1;2913;140;0.548562851;;;0.99997532;WATER;1-HEPTANOL;
0.1;2914;140;0.50616182;;;0.99999583;WATER;1-OCTANOL;
0.1;2915;180;0.327209264;;;0.999999774;WATER;1-DECANOL;
0.1;2916;240;0.15082529;;;0.999999865;WATER;N-DODECANOIC_ACID;
0.1;2917;280;0.235278508;;;0.999999406;WATER;N-TETRADECANOIC_ACID;
0.1;2918;360;0.013188611;;;0.99999962;WATER;METHYL_DODECANOATE;
0.1;2919;560;0.084854022;;;0.999999758;WATER;Octadecanoic_acid_methyl_ester;
0.1;2920;240;1.35E-06;;;0.999992623;WATER;CUMENE;
0.1;2921;140;0.471482734;;;0.998129014;WATER;2-Naphthol;
0.1;2922;320;3.77E-05;;;0.99999995;WATER;1-DECENE;
0.1;2924;240;7.28E-07;;;0.999945691;WATER;3-METHYL-1-BUTENE;
0.1;2925;140;0.935962332;;;0.981192196;WATER;ETHYL_ISOPROPYL_KETONE;
0.1;2927;240;9.19E-07;;;0.999607207;WATER;1,3-BUTADIENE;
0.1;2928;280;1.08E-06;;;0.999993729;WATER;2,3-DIMETHYLBUTANE;
0.1;2929;240;8.05E-07;;;0.999810589;WATER;1-BUTENE;
0.1;2930;240;1.20E-06;;;0.999995061;WATER;N-PROPYLBENZENE;
0.1;2931;280;1.16E-06;;;0.999992853;WATER;2,2-DIMETHYLBUTANE;
0.1;2932;140;0.006059284;;;0.529510323;WATER;ETHYL_N-BUTYRATE;
0.1;2933;140;0.035379974;;;0.568506184;WATER;ACETOPHENONE;
0.1;2934;140;0.020984011;0.422741781;0.948420217;0.973266406;WATER;ISOBUTYL_ACETATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2935;140;0.487097188;;;0.999993418;WATER;2-ETHYL-1-HEXANOL;
0.1;2936;140;0.026382352;;;0.370296005;WATER;ISOPROPYL_ACETATE;
0.1;2937;280;7.92E-07;;;0.999996556;WATER;CYCLOHEPTANE;
0.1;2938;280;8.84E-07;;;0.999998756;WATER;CYCLOOCTANE;
0.1;2939;140;0.618995536;;;0.99976584;WATER;Cycloheptanol;
0.1;2941;240;9.78E-07;;;0.999998665;WATER;1,2,4,5-TETRAMETHYLBENZENE;
0.1;2942;480;0.003917665;;;0.999999871;WATER;N-TRIDECANE;
0.1;2943;240;9.97E-07;;;0.999998718;WATER;P-CYMENE;
0.1;2944;140;0.001261917;;;0.999791069;WATER;N-BUTYL_METHACRYLATE;Four spinodal points exist!
0.1;2945;280;1.08E-05;;;0.999999526;WATER;P-DIISOPROPYLBENZENE;
0.1;2946;140;0.341849374;;;0.999770579;WATER;4-Isopropylphenol;
0.1;2947;360;8.80E-05;;;0.999999339;WATER;N-NONANE;
0.1;2948;140;0.0591895;;;0.183956354;WATER;PROPANAL;
0.1;2949;160;0.094734692;;;0.304409102;WATER;METHYL_PROPIONATE;
0.1;2950;280;9.42E-07;;;0.999998981;WATER;ETHYLCYCLOHEXANE;
0.1;2951;140;0.001978887;0.712421305;0.786786494;0.997587215;WATER;Hexanoic_acid_methyl_ester;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2952;140;0.006590124;;;0.99992197;WATER;Octanoic_acid_methyl_ester;Four spinodal points exist!
0.1;2953;140;0.000813076;;;0.999998985;WATER;METHYL_DECANOATE;Four spinodal points exist!
0.1;2954;140;0.558702079;;;0.997652117;WATER;1-Naphthol;
0.1;2955;140;0.474607046;;;0.999931613;WATER;Ethyl_isopropyl_amine;
0.1;2956;140;0.454341507;;;0.999954968;WATER;Dimethyl_isopropyl_amine;
0.1;2957;140;0.492515128;;;0.999941367;WATER;Methyl_butyl_amine;
0.1;2958;140;0.015957767;0.472224912;0.882841255;0.995058503;WATER;N-PENTYL_ACETATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2959;140;0.017091271;0.385541429;0.452327346;0.999979389;WATER;DIISOBUTYL_KETONE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2960;140;0.001064948;;;0.737152706;WATER;N-PROPYL_FORMATE;
0.1;2961;200;5.42E-07;;;0.999920388;WATER;DIETHYL_SULFIDE;
0.1;2962;140;0.442205543;;;0.999992315;WATER;Ethyl_butyl_amine;
0.1;2963;140;0.003770376;0.573783322;0.780814867;0.999392586;WATER;N-BUTYL_N-BUTYRATE;Two LLE: (L1--L2_inner) | (L1_inner--L2)
0.1;2964;140;0.00436142;;;0.772788046;WATER;ADIPONITRILE;
0.1;2965;140;0.544555998;;;0.994642777;WATER;BENZOIC_ACID;
0.1;2966;140;0.749145127;;;0.98463941;WATER;3-Methyl-3-buten-1-ol;
0.1;2967;240;0.741533479;;;0.979531357;WATER;METHYL_ISOPROPYL_KETONE;
0.1;2968;140;0.0064542;;;0.515722758;WATER;N-PROPYL_PROPIONATE;
0.1;2969;140;0.545066438;;;0.998271098;WATER;QUINOLINE;
0.1;2970;140;0.647280578;;;0.989957004;WATER;2,4-Dichlorophenol;
0.1;2971;140;0.000123066;;;0.98619343;WATER;ALPHA-EPICHLOROHYDRIN;
0.1;2972;280;9.82E-07;;;0.999818805;WATER;CHLOROTRIFLUOROMETHANE;
0.1;2973;240;8.29E-07;;;0.999983955;WATER;CHLOROCYCLOHEXANE;
0.1;2974;140;0.14961105;;;0.999998229;WATER;N-Ethyl-sec.butylamine;
0.1;2975;240;6.14E-07;;;0.999844935;WATER;TRANS-2-BUTENE;
0.1;2976;140;0.007790918;;;0.570894749;WATER;DIMETHYL_CARBONATE;
0.1;2977;140;0.739938454;;;0.999923511;WATER;5-NONANONE;
0.1;2978;140;0.740093657;;;0.998652794;WATER;Ethylene_glycol_monoisobutyl_ether;
0.1;2979;240;9.23E-07;;;0.999760729;WATER;ISOBUTENE;
0.1;2980;140;0.019200145;;;0.360834886;WATER;2-METHYLPROPANAL;
0.1;2981;240;8.10E-07;;;0.99979275;WATER;CIS-2-BUTENE;
0.1;2982;280;1.06E-06;;;0.999998875;WATER;3-METHYLHEXANE;
0.1;2983;140;0.002469678;;;0.682002619;WATER;METHYL_ACRYLATE;
0.1;2984;400;0.00026281;;;0.999999684;WATER;Perfluorohexane;
0.1;2985;240;1.57E-06;;;0.999994641;WATER;1,2,4-TRICHLOROBENZENE;
0.1;2986;280;1.17E-06;;;0.999975346;WATER;NEOPENTANE;
0.1;2987;140;0.645282649;;;0.999580106;WATER;4-METHYL-2-PENTANOL;
0.1;2988;240;1.47E-06;;;0.999998027;WATER;BIPHENYL;
0.1;2989;240;4.29E-06;;;0.999997616;WATER;DIPHENYLMETHANE;
0.1;2990;240;1.10E-06;;;0.999998262;WATER;SEC-BUTYLBENZENE;
0.1;2991;240;1.18E-07;;;0.999993427;WATER;2-METHYL-1-PENTENE;
0.1;2992;240;6.16E-07;;;0.999988802;WATER;4-METHYL-1-PENTENE;
0.1;2993;680;0.099529683;;;0.999999534;WATER;N-EICOSANE;
0.1;2994;240;1.02E-06;;;0.999996119;WATER;MESITYLENE;
0.1;2995;140;0.001116804;;;0.997217462;WATER;BENZYL_ACETATE;
0.1;2996;140;4.10E-05;;;0.999228337;WATER;O-NITROTOLUENE;
0.1;2997;140;2.00E-05;;;0.999540098;WATER;M-NITROTOLUENE;
0.1;2998;140;3.94E-05;;;0.999211995;WATER;P-NITROTOLUENE;
0.1;2999;140;0.668000995;;;0.999367488;WATER;5-Ethyl-2-methylpyridine;
0.1;3000;160;0.914276401;;;0.996503543;WATER;DIETHYLENE_GLYCOL_DIETHYL_ETHER;
0.1;3002;140;0.361124153;;;0.999998499;WATER;N-DECANOIC_ACID;
0.1;3004;140;0.639269543;;;0.997414339;WATER;ISOQUINOLINE;
0.1;3005;140;0.448537326;;;0.999672074;WATER;QUINALDINE;
0.1;3006;140;0.0002892;;;0.99990306;WATER;Salicylic_acid_ethyl_ester;
0.1;3007;200;4.29E-07;;;0.999998129;WATER;DIPHENYL_ETHER;
