sys;c1;c2;x1;x1_calc;T;phase;ALDS;;AALDS;60.32378574
2913;Water;1-Heptanol;0.2993;0.22933934;293.145;L1;26.62436741;;;
2913;Water;1-Heptanol;0.2995;0.224182356;313.15;L1;28.96546076;;;
2913;Water;1-Heptanol;0.299634;0.234208927;282.848;L1;24.63481624;;;
2913;Water;1-Heptanol;0.3023;0.222741705;323.127;L1;30.54070752;;;
2913;Water;1-Heptanol;0.3035;0.226608202;303.15;L1;29.21590666;;;
2913;Water;1-Heptanol;0.3036;0.236431145;278.149;L1;25.00540216;;;
2913;Water;1-Heptanol;0.3043;0.224184782;313.14;L1;30.55434255;;;
2913;Water;1-Heptanol;0.304998;0.223067012;318.15;L1;31.28329906;;;
2913;Water;1-Heptanol;0.3083;0.229336975;293.15;L1;29.58809064;;;
2913;Water;1-Heptanol;0.3093;0.222087627;333.134;L1;33.12396595;;;
2913;Water;1-Heptanol;0.309594;0.227821124;298.15;L1;30.67009845;;;
2913;Water;1-Heptanol;0.311699;0.222081091;333.234;L1;33.89953886;;;
2913;Water;1-Heptanol;0.314143;0.229481214;292.845;L1;31.40271263;;;
2913;Water;1-Heptanol;0.317954;0.221749583;343.132;L1;36.03579775;;;
2913;Water;1-Heptanol;0.3211;0.222509274;353.129;L1;36.67838195;;;
2913;Water;1-Heptanol;0.325;0.222088281;333.124;L1;38.07502173;;;
2913;Water;1-Heptanol;0.332539;0.222509274;353.129;L1;40.17883648;;;
2913;Water;1-Heptanol;0.3338;0.236430672;278.15;L1;34.48869879;;;
2913;Water;1-Heptanol;0.3465;0.221748976;343.124;L1;44.63368153;;;
2913;Water;1-Heptanol;0.3701;0.222508818;353.123;L1;50.88065071;;;
2913;Water;1-Heptanol;0.3924;0.223268737;363.123;L1;56.39055831;;;
2913;Water;1-Heptanol;0.4132;0.225073106;373.124;L1;60.75064723;;;
2913;Water;1-Heptanol;0.422324;0.223306961;363.626;L1;63.72254603;;;
2913;Water;1-Heptanol;0.4371;0.227009642;383.126;L1;65.51695095;;;
2913;Water;1-Heptanol;0.4595;0.229517144;393.127;L1;69.41612136;;;
2913;Water;1-Heptanol;0.4829;0.232475292;403.13;L1;73.10256445;;;
2913;Water;1-Heptanol;0.5069;0.235658493;413.132;L1;76.5930052;;;
2913;Water;1-Heptanol;0.5303;0.239536809;423.134;L1;79.47357881;;;
2913;Water;1-Heptanol;0.555;0.243415901;433.138;L1;82.41966066;;;
2913;Water;1-Heptanol;0.5802;0.248108161;443.141;L1;84.95080875;;;
2913;Water;1-Heptanol;0.6059;0.252842359;453.145;L1;87.39487484;;;
2913;Water;1-Heptanol;0.6329;0.258135487;463.149;L1;89.68278413;;;
2913;Water;1-Heptanol;0.6608;0.26368498;473.153;L1;91.86960891;;;
2913;Water;1-Heptanol;0.6916;0.269591721;483.157;L1;94.20990837;;;
2913;Water;1-Heptanol;0.7269;0.27593061;493.161;L1;96.86394954;;;
2913;Water;1-Heptanol;0.7666;0.282468096;503.164;L1;99.83995433;;;
2913;Water;1-Heptanol;0.8206;0.289580889;513.168;L1;104.1601113;;;
2913;Water;1-Heptanol;0.8627;0.293136575;518.169;L1;107.9428379;;;
2913;Water;1-Heptanol;0.9755;0.998049837;518.169;L2;2.285305188;;;
2913;Water;1-Heptanol;0.9829;0.998139489;513.168;L2;1.538564951;;;
2913;Water;1-Heptanol;0.989;0.998318831;503.164;L2;0.937836361;;;
2913;Water;1-Heptanol;0.9924;0.998474931;493.161;L2;0.610279406;;;
2913;Water;1-Heptanol;0.9944;0.998622993;483.157;L2;0.423778284;;;
2913;Water;1-Heptanol;0.9958;0.998756929;473.153;L2;0.296500052;;;
2913;Water;1-Heptanol;0.9968;0.998879186;463.149;L2;0.208368837;;;
2913;Water;1-Heptanol;0.9975;0.998994224;453.145;L2;0.149684809;;;
2913;Water;1-Heptanol;0.9981;0.999093525;443.141;L2;0.099492119;;;
2913;Water;1-Heptanol;0.9985;0.999191891;433.138;L2;0.069269043;;;
2913;Water;1-Heptanol;0.9988;0.999272133;423.134;L2;0.047258855;;;
2913;Water;1-Heptanol;0.999;0.999352359;413.132;L2;0.035264952;;;
2913;Water;1-Heptanol;0.99913;0.999420616;403.13;L2;0.029082676;;;
2913;Water;1-Heptanol;0.99933;0.999484998;393.127;L2;0.015508989;;;
2913;Water;1-Heptanol;0.9994;0.999859306;293.15;L2;0.045947617;;;
2913;Water;1-Heptanol;0.99945;0.999543332;383.126;L2;0.0093379;;;
2913;Water;1-Heptanol;0.99947;0.999894376;273.15;L2;0.042451092;;;
2913;Water;1-Heptanol;0.9995;0.999885608;278.15;L2;0.03857265;;;
2913;Water;1-Heptanol;0.99953;0.999594011;373.124;L2;0.006403905;;;
2913;Water;1-Heptanol;0.99954;0.999876851;283.144;L2;0.033694925;;;
2913;Water;1-Heptanol;0.999585;0.999683284;353.129;L2;0.009831997;;;
2913;Water;1-Heptanol;0.999606936;0.999875968;283.648;L2;0.026910158;;;
2913;Water;1-Heptanol;0.999622504;0.999641466;363.626;L2;0.001896898;;;
2913;Water;1-Heptanol;0.9996334;0.999894376;273.15;L2;0.026103764;;;
2913;Water;1-Heptanol;0.99964;0.99964347;363.123;L2;0.000347124;;;
2913;Water;1-Heptanol;0.999658;0.999883857;279.149;L2;0.022590875;;;
2913;Water;1-Heptanol;0.999662969;0.999682885;353.229;L2;0.001992252;;;
2913;Water;1-Heptanol;0.999683195;0.999722711;343.232;L2;0.003952774;;;
2913;Water;1-Heptanol;0.999687;0.999876494;283.348;L2;0.018953537;;;
2913;Water;1-Heptanol;0.99969;0.999859327;293.138;L2;0.016936516;;;
2913;Water;1-Heptanol;0.99969;0.999875898;283.688;L2;0.018593836;;;
2913;Water;1-Heptanol;0.999692665;0.999848413;298.144;L2;0.015578375;;;
2913;Water;1-Heptanol;0.999693018;0.999868079;288.147;L2;0.017509943;;;
2913;Water;1-Heptanol;0.9997;0.999683308;353.123;L2;0.001669715;;;
2913;Water;1-Heptanol;0.9997;0.999813386;313.15;L2;0.011341359;;;
2913;Water;1-Heptanol;0.9997;0.999836728;303.15;L2;0.013675968;;;
2913;Water;1-Heptanol;0.99971;0.999867939;288.227;L2;0.015797234;;;
2913;Water;1-Heptanol;0.999712;0.999755665;333.134;L2;0.004367663;;;
2913;Water;1-Heptanol;0.999714302;0.999858964;293.345;L2;0.014469287;;;
2913;Water;1-Heptanol;0.999719434;0.999848432;298.136;L2;0.012902588;;;
2913;Water;1-Heptanol;0.999720523;0.99980117;318.2;L2;0.008066629;;;
2913;Water;1-Heptanol;0.999722;0.999862925;291.086;L2;0.014095425;;;
2913;Water;1-Heptanol;0.999723633;0.999755665;333.134;L2;0.003204034;;;
2913;Water;1-Heptanol;0.999728;0.999859262;293.175;L2;0.013128909;;;
2913;Water;1-Heptanol;0.999733;0.999859327;293.138;L2;0.012635276;;;
2913;Water;1-Heptanol;0.999734;0.999855647;295.045;L2;0.012167196;;;
2913;Water;1-Heptanol;0.999736071;0.99982494;308.2;L2;0.008888851;;;
2913;Water;1-Heptanol;0.999739;0.999850838;297.105;L2;0.011186094;;;
2913;Water;1-Heptanol;0.99974;0.999836765;303.134;L2;0.009678548;;;
2913;Water;1-Heptanol;0.99974;0.999848432;298.136;L2;0.010845432;;;
2913;Water;1-Heptanol;0.99974;0.999848436;298.134;L2;0.010845832;;;
2913;Water;1-Heptanol;0.999742;0.99984825;298.214;L2;0.010627177;;;
2913;Water;1-Heptanol;0.99974229;0.999813876;312.94;L2;0.007160189;;;
2913;Water;1-Heptanol;0.999744;0.999845985;299.184;L2;0.010200591;;;
2913;Water;1-Heptanol;0.999746;0.999841364;301.164;L2;0.009538368;;;
2913;Water;1-Heptanol;0.999748;0.999813409;313.14;L2;0.006542335;;;
2913;Water;1-Heptanol;0.999748;0.999836371;303.303;L2;0.008838937;;;
2913;Water;1-Heptanol;0.999748;0.999836417;303.283;L2;0.008843538;;;
2913;Water;1-Heptanol;0.999748509;0.999785822;323.237;L2;0.003732169;;;
2913;Water;1-Heptanol;0.99975;0.999829977;306.042;L2;0.00799938;;;
2913;Water;1-Heptanol;0.99975;0.999836765;303.134;L2;0.008678293;;;
2913;Water;1-Heptanol;0.999751;0.999825309;308.042;L2;0.007432475;;;
2913;Water;1-Heptanol;0.999751618;0.999848282;298.2;L2;0.009668334;;;
2913;Water;1-Heptanol;0.999760944;0.999835344;303.743;L2;0.007441502;;;
2913;Water;1-Heptanol;0.999761599;0.999755665;333.134;L2;0.000593543;;;
2913;Water;1-Heptanol;0.999764461;0.999836744;303.143;L2;0.007229742;;;
2913;Water;1-Heptanol;0.999765089;0.999859315;293.145;L2;0.00942437;;;
2913;Water;1-Heptanol;0.999766;0.999876844;283.148;L2;0.01108638;;;
2913;Water;1-Heptanol;0.999766;0.99988561;278.149;L2;0.011963084;;;
2913;Water;1-Heptanol;0.99977;0.999723142;343.124;L2;0.004686988;;;
2913;Water;1-Heptanol;0.99978099;0.999786126;323.137;L2;0.000513711;;;
2913;Water;1-Heptanol;0.999782702;0.999848399;298.15;L2;0.006570912;;;
2913;Water;1-Heptanol;0.999782702;0.999859306;293.15;L2;0.007661771;;;
2913;Water;1-Heptanol;0.999784;0.999859315;293.145;L2;0.007532843;;;
2913;Water;1-Heptanol;0.999795587;0.999848413;298.144;L2;0.00528354;;;
2913;Water;1-Heptanol;0.9998;0.999813433;313.13;L2;0.00134356;;;
2913;Water;1-Heptanol;0.9998;0.999836765;303.134;L2;0.003677168;;;
2913;Water;1-Heptanol;0.999800068;0.999813409;313.14;L2;0.001334358;;;
2913;Water;1-Heptanol;0.99982;0.999786157;323.127;L2;0.003384967;;;
2913;Water;1-Heptanol;0.99982;0.999755695;333.124;L2;0.006431865;;;
2913;Water;1-Heptanol;0.999969;0.999825057;308.15;L2;0.014395782;;;
2913;Water;1-Heptanol;0.999969;0.999801322;318.15;L2;0.016769726;;;
2914;Water;1-Octanol;0.156374;0.198787126;280.149;L1;23.99839597;;;
2914;Water;1-Octanol;0.2028;0.202433881;273.15;L1;0.180695207;;;
2914;Water;1-Octanol;0.207728;0.19366777;296.145;L1;7.008536638;;;
2914;Water;1-Octanol;0.2244;0.197252689;283.144;L1;12.89445816;;;
2914;Water;1-Octanol;0.231484;0.190544972;308.142;L1;19.46225165;;;
2914;Water;1-Octanol;0.231947;0.19310112;298.2;L1;18.32949078;;;
2914;Water;1-Octanol;0.2345;0.193114907;298.15;L1;19.41702031;;;
2914;Water;1-Octanol;0.237925;0.197251586;283.148;L1;18.74754977;;;
2914;Water;1-Octanol;0.2451;0.194496925;293.138;L1;23.12499374;;;
2914;Water;1-Octanol;0.247421;0.194770461;292.146;L1;23.9269597;;;
2914;Water;1-Octanol;0.247919;0.197251586;283.148;L1;22.86220797;;;
2914;Water;1-Octanol;0.253202;0.191600258;303.643;L1;27.8776377;;;
2914;Water;1-Octanol;0.257207;0.194494995;293.145;L1;27.94747781;;;
2914;Water;1-Octanol;0.2581;0.189596493;318.15;L1;30.84490139;;;
2914;Water;1-Octanol;0.26;0.193118768;298.136;L1;29.73762531;;;
2914;Water;1-Octanol;0.260652;0.19310112;298.2;L1;29.99721948;;;
2914;Water;1-Octanol;0.262;0.195873153;288.147;L1;29.08772326;;;
2914;Water;1-Octanol;0.2649;0.19174061;303.134;L1;32.32089272;;;
2914;Water;1-Octanol;0.265;0.194494995;293.145;L1;30.93233959;;;
2914;Water;1-Octanol;0.266;0.193116562;298.144;L1;32.0202354;;;
2914;Water;1-Octanol;0.267;0.191738129;303.143;L1;33.11181288;;;
2914;Water;1-Octanol;0.2671;0.194493616;293.15;L1;31.72237802;;;
2914;Water;1-Octanol;0.26721;0.193102775;298.194;L1;32.4812306;;;
2914;Water;1-Octanol;0.2674;0.191736199;303.15;L1;33.26252009;;;
2914;Water;1-Octanol;0.267553;0.190071301;313.14;L1;34.19184074;;;
2914;Water;1-Octanol;0.2679;0.189596493;318.15;L1;34.57156837;;;
2914;Water;1-Octanol;0.268;0.193114907;298.15;L1;32.77015957;;;
2914;Water;1-Octanol;0.268;0.193114907;298.15;L1;32.77015957;;;
2914;Water;1-Octanol;0.268;0.19174061;303.134;L1;33.48435115;;;
2914;Water;1-Octanol;0.2684;0.190544214;308.15;L1;34.2594143;;;
2914;Water;1-Octanol;0.268403;0.195914514;287.997;L1;31.48111714;;;
2914;Water;1-Octanol;0.268403;0.194536356;292.995;L1;32.18705165;;;
2914;Water;1-Octanol;0.268403;0.19177949;302.993;L1;33.614336;;;
2914;Water;1-Octanol;0.268403;0.190559188;307.992;L1;34.25267379;;;
2914;Water;1-Octanol;0.268408;0.190539476;308.2;L1;34.26488147;;;
2914;Water;1-Octanol;0.268494;0.201178176;275.56;L1;28.86376042;;;
2914;Water;1-Octanol;0.268622;0.200266357;277.31;L1;29.36569214;;;
2914;Water;1-Octanol;0.268665;0.197143495;283.54;L1;30.95333857;;;
2914;Water;1-Octanol;0.268835;0.195977107;287.77;L1;31.60999571;;;
2914;Water;1-Octanol;0.2691;0.193114907;298.15;L1;33.17976729;;;
2914;Water;1-Octanol;0.269518;0.194405379;293.47;L1;32.66896171;;;
2914;Water;1-Octanol;0.269986;0.194490859;293.16;L1;32.79849413;;;
2914;Water;1-Octanol;0.270114;0.191736199;303.15;L1;34.27236284;;;
2914;Water;1-Octanol;0.270156;0.193798747;295.67;L1;33.21793359;;;
2914;Water;1-Octanol;0.270497;0.193120422;298.13;L1;33.69470651;;;
2914;Water;1-Octanol;0.270879;0.193079061;298.28;L1;33.85724792;;;
2914;Water;1-Octanol;0.271;0.195872325;288.15;L1;32.4655777;;;
2914;Water;1-Octanol;0.271;0.190544972;308.142;L1;35.22305807;;;
2914;Water;1-Octanol;0.2711;0.191736199;303.15;L1;34.63672928;;;
2914;Water;1-Octanol;0.271898;0.191761015;303.06;L1;34.91771128;;;
2914;Water;1-Octanol;0.272236;0.189123865;323.137;L1;36.42671664;;;
2914;Water;1-Octanol;0.272702;0.191438397;304.23;L1;35.38135537;;;
2914;Water;1-Octanol;0.272744;0.191722411;303.2;L1;35.24850765;;;
2914;Water;1-Octanol;0.272914;0.192607543;299.99;L1;34.85020646;;;
2914;Water;1-Octanol;0.273;0.194493616;293.15;L1;33.90724553;;;
2914;Water;1-Octanol;0.273;0.190071301;313.14;L1;36.2072525;;;
2914;Water;1-Octanol;0.2735;0.190070354;313.15;L1;36.3907334;;;
2914;Water;1-Octanol;0.273716;0.190936547;306.05;L1;36.01499143;;;
2914;Water;1-Octanol;0.274;0.193114907;298.15;L1;34.98427216;;;
2914;Water;1-Octanol;0.275612;0.188934415;325.136;L1;37.75941353;;;
2914;Water;1-Octanol;0.276;0.191736199;303.15;L1;36.4280402;;;
2914;Water;1-Octanol;0.276368;0.190481665;308.81;L1;37.21773677;;;
2914;Water;1-Octanol;0.277384;0.191738129;303.143;L1;36.92722982;;;
2914;Water;1-Octanol;0.277483;0.19310112;298.2;L1;36.25456805;;;
2914;Water;1-Octanol;0.278;0.190544214;308.15;L1;37.77368516;;;
2914;Water;1-Octanol;0.2793;0.189122633;323.15;L1;38.98908165;;;
2914;Water;1-Octanol;0.279795;0.190070354;313.15;L1;38.66629043;;;
2914;Water;1-Octanol;0.28;0.190071301;313.14;L1;38.7390333;;;
2914;Water;1-Octanol;0.281;0.190070354;313.15;L1;39.09603815;;;
2914;Water;1-Octanol;0.281913;0.189810678;315.89;L1;39.55713689;;;
2914;Water;1-Octanol;0.283;0.189596493;318.15;L1;40.05488048;;;
2914;Water;1-Octanol;0.283774;0.189374727;320.49;L1;40.4450412;;;
2914;Water;1-Octanol;0.284;0.197251586;283.148;L1;36.44942379;;;
2914;Water;1-Octanol;0.2843;0.194494995;293.145;L1;37.96235886;;;
2914;Water;1-Octanol;0.284804;0.190065615;313.2;L1;40.44318697;;;
2914;Water;1-Octanol;0.285175;0.189591755;318.2;L1;40.82299243;;;
2914;Water;1-Octanol;0.285175;0.189122633;323.15;L1;41.07073704;;;
2914;Water;1-Octanol;0.286;0.189122633;323.15;L1;41.35961543;;;
2914;Water;1-Octanol;0.287103;0.188965311;324.81;L1;41.82775779;;;
2914;Water;1-Octanol;0.288;0.199829205;278.149;L1;36.54974534;;;
2914;Water;1-Octanol;0.2885;0.190071301;313.14;L1;41.72958158;;;
2914;Water;1-Octanol;0.289;0.193114907;298.15;L1;40.31413033;;;
2914;Water;1-Octanol;0.289268;0.188427933;333.334;L1;42.86379786;;;
2914;Water;1-Octanol;0.289553;0.189117894;323.2;L1;42.59677562;;;
2914;Water;1-Octanol;0.29;0.190072249;313.13;L1;42.24766652;;;
2914;Water;1-Octanol;0.290895;0.189321053;353.229;L1;42.95181103;;;
2914;Water;1-Octanol;0.291909;0.188491451;329.81;L1;43.73894568;;;
2914;Water;1-Octanol;0.2929;0.188418954;333.134;L1;44.11632917;;;
2914;Water;1-Octanol;0.293324;0.188872271;343.232;L1;44.02068283;;;
2914;Water;1-Octanol;0.29506;0.190071301;313.14;L1;43.97794553;;;
2914;Water;1-Octanol;0.2961;0.188522924;335.45;L1;45.14776229;;;
2914;Water;1-Octanol;0.2965;0.189316563;353.129;L1;44.8626668;;;
2914;Water;1-Octanol;0.298141;0.190681927;363.626;L1;44.69597927;;;
2914;Water;1-Octanol;0.301124;0.188421917;333.2;L1;46.88384524;;;
2914;Water;1-Octanol;0.3065;0.190544214;308.15;L1;47.53334933;;;
2914;Water;1-Octanol;0.3118;0.189124813;323.127;L1;49.99547733;;;
2914;Water;1-Octanol;0.315;0.188418954;333.134;L1;51.39046766;;;
2914;Water;1-Octanol;0.315239;0.189429735;355.65;L1;50.93129171;;;
2914;Water;1-Octanol;0.315738;0.189047303;347.131;L1;51.29154916;;;
2914;Water;1-Octanol;0.329306;0.191635805;369.65;L1;54.13906879;;;
2914;Water;1-Octanol;0.3326;0.188418505;333.124;L1;56.82749876;;;
2914;Water;1-Octanol;0.3558;0.188867422;343.124;L1;63.33234772;;;
2914;Water;1-Octanol;0.3761;0.189316294;353.123;L1;68.6435936;;;
2914;Water;1-Octanol;0.397;0.190602279;363.123;L1;73.37473326;;;
2914;Water;1-Octanol;0.4198;0.1921859;373.124;L1;78.13152746;;;
2914;Water;1-Octanol;0.4356;0.194067504;383.126;L1;80.85183338;;;
2914;Water;1-Octanol;0.4628;0.196622219;393.127;L1;85.60107777;;;
2914;Water;1-Octanol;0.4843;0.199177444;403.13;L1;88.85084436;;;
2914;Water;1-Octanol;0.5068;0.202504644;413.132;L1;91.73536288;;;
2914;Water;1-Octanol;0.53;0.205929778;423.134;L1;94.53417794;;;
2914;Water;1-Octanol;0.5526;0.2097496;433.138;L1;96.87199742;;;
2914;Water;1-Octanol;0.5756;0.213983928;443.141;L1;98.95120656;;;
2914;Water;1-Octanol;0.5985;0.218305216;453.145;L1;100.8532368;;;
2914;Water;1-Octanol;0.622;0.223313613;463.149;L1;102.4362973;;;
2914;Water;1-Octanol;0.645;0.228322011;473.153;L1;103.8493355;;;
2914;Water;1-Octanol;0.6689;0.233909636;483.157;L1;105.0699702;;;
2914;Water;1-Octanol;0.6941;0.239673029;493.161;L1;106.3340427;;;
2914;Water;1-Octanol;0.7231;0.245777606;503.164;L1;107.9120439;;;
2914;Water;1-Octanol;0.7555;0.252287139;513.168;L1;109.6811902;;;
2914;Water;1-Octanol;0.7909;0.258936715;523.171;L1;111.6587849;;;
2914;Water;1-Octanol;0.999068;0.999956331;298.15;L2;0.088876463;;;
2914;Water;1-Octanol;0.999681207;0.999939046;318.2;L2;0.025788797;;;
2914;Water;1-Octanol;0.999784626;0.999923557;333.2;L2;0.013895127;;;
2914;Water;1-Octanol;0.999792235;0.999948931;308.2;L2;0.015671628;;;
2914;Water;1-Octanol;0.999792235;0.999956296;298.2;L2;0.016408163;;;
2914;Water;1-Octanol;0.9998;0.999959861;293.15;L2;0.01598802;;;
2914;Water;1-Octanol;0.999839654;0.999969268;278.149;L2;0.012962638;;;
2914;Water;1-Octanol;0.999841493;0.999910095;343.132;L2;0.006861052;;;
2914;Water;1-Octanol;0.999853235;0.999923557;333.2;L2;0.007032985;;;
2914;Water;1-Octanol;0.999854621;0.999934165;323.137;L2;0.00795524;;;
2914;Water;1-Octanol;0.99986155;0.999934153;323.15;L2;0.007261042;;;
2914;Water;1-Octanol;0.999874;0.999896546;353.129;L2;0.002254859;;;
2914;Water;1-Octanol;0.999876791;0.999934103;323.2;L2;0.005731742;;;
2914;Water;1-Octanol;0.999878176;0.99992324;333.434;L2;0.004506847;;;
2914;Water;1-Octanol;0.999879562;0.99989641;353.229;L2;0.001684989;;;
2914;Water;1-Octanol;0.999880653;0.999956335;298.144;L2;0.007568817;;;
2914;Water;1-Octanol;0.999880947;0.999878784;363.426;L2;0.000216326;;;
2914;Water;1-Octanol;0.999885919;0.999952806;303.143;L2;0.006689239;;;
2914;Water;1-Octanol;0.999889259;0.999944038;313.15;L2;0.005478357;;;
2914;Water;1-Octanol;0.999891182;0.999948988;308.142;L2;0.005781062;;;
2914;Water;1-Octanol;0.999893414;0.999909689;343.432;L2;0.00162766;;;
2914;Water;1-Octanol;0.999895;0.999952813;303.134;L2;0.00578174;;;
2914;Water;1-Octanol;0.999898263;0.999944047;313.14;L2;0.004578761;;;
2914;Water;1-Octanol;0.9999;0.999934153;323.15;L2;0.003415583;;;
2914;Water;1-Octanol;0.9999;0.999944038;313.15;L2;0.004404143;;;
2914;Water;1-Octanol;0.9999;0.999952801;303.15;L2;0.005280489;;;
2914;Water;1-Octanol;0.9999;0.999952813;303.134;L2;0.005281689;;;
2914;Water;1-Octanol;0.9999017;0.999939106;318.139;L2;0.003740898;;;
2914;Water;1-Octanol;0.9999049;0.999929224;328.136;L2;0.002432602;;;
2914;Water;1-Octanol;0.9999088;0.999934165;323.137;L2;0.002536699;;;
2914;Water;1-Octanol;0.99991;0.999923646;333.134;L2;0.001364714;;;
2914;Water;1-Octanol;0.99991;0.999943949;313.24;L2;0.003395148;;;
2914;Water;1-Octanol;0.99991;0.999943988;313.2;L2;0.003399048;;;
2914;Water;1-Octanol;0.9999114;0.999952383;303.743;L2;0.004098579;;;
2914;Water;1-Octanol;0.999917;0.99995987;293.138;L2;0.004287264;;;
2914;Water;1-Octanol;0.9999189;0.999956341;298.136;L2;0.003744334;;;
2914;Water;1-Octanol;0.999919;0.999956341;298.136;L2;0.003734333;;;
2914;Water;1-Octanol;0.99992;0.999923646;333.134;L2;0.000364629;;;
2914;Water;1-Octanol;0.99992;0.999944047;313.14;L2;0.002404863;;;
2914;Water;1-Octanol;0.999922;0.999934153;323.15;L2;0.001215387;;;
2914;Water;1-Octanol;0.9999257;0.999956335;298.144;L2;0.003063681;;;
2914;Water;1-Octanol;0.999926;0.999939095;318.15;L2;0.001309588;;;
2914;Water;1-Octanol;0.9999261;0.999963393;288.147;L2;0.003729506;;;
2914;Water;1-Octanol;0.999928;0.999944047;313.14;L2;0.001604803;;;
2914;Water;1-Octanol;0.999928;0.999952766;303.2;L2;0.002476748;;;
2914;Water;1-Octanol;0.9999283;0.999923714;333.084;L2;0.000458634;;;
2914;Water;1-Octanol;0.9999283;0.999909892;343.282;L2;0.001840949;;;
2914;Water;1-Octanol;0.9999308;0.999952801;303.15;L2;0.002200228;;;
2914;Water;1-Octanol;0.9999308;0.999956296;298.2;L2;0.002549744;;;
2914;Water;1-Octanol;0.999931;0.999944038;313.15;L2;0.001303881;;;
2914;Water;1-Octanol;0.9999313;0.999956341;298.136;L2;0.002504241;;;
2914;Water;1-Octanol;0.9999322;0.9999563;298.194;L2;0.002410134;;;
2914;Water;1-Octanol;0.9999322;0.999959512;293.645;L2;0.002731348;;;
2914;Water;1-Octanol;0.999933;0.999956341;298.136;L2;0.002334229;;;
2914;Water;1-Octanol;0.999935;0.99994898;308.15;L2;0.001398081;;;
2914;Water;1-Octanol;0.9999377;0.999959861;293.15;L2;0.002216214;;;
2914;Water;1-Octanol;0.999938;0.999952801;303.15;L2;0.001480181;;;
2914;Water;1-Octanol;0.999941;0.999956331;298.15;L2;0.001533179;;;
2914;Water;1-Octanol;0.9999412;0.999948939;308.192;L2;0.000773943;;;
2914;Water;1-Octanol;0.9999416;0.999959759;293.295;L2;0.00181599;;;
2914;Water;1-Octanol;0.999942;0.99995987;293.138;L2;0.001787088;;;
2914;Water;1-Octanol;0.9999428;0.9999563;298.194;L2;0.001350068;;;
2914;Water;1-Octanol;0.999944;0.999959861;293.15;L2;0.001586176;;;
2914;Water;1-Octanol;0.999944;0.999969268;278.149;L2;0.00252691;;;
2914;Water;1-Octanol;0.999945;0.999966922;283.148;L2;0.002192297;;;
2914;Water;1-Octanol;0.999946;0.999959865;293.145;L2;0.001386565;;;
2914;Water;1-Octanol;0.999946;0.999963391;288.15;L2;0.001739179;;;
2915;Water;1-Decanol;0.1765;0.145258187;298.2;L1;19.48081173;;;
2915;Water;1-Decanol;0.1784;0.145258187;298.2;L1;20.55154611;;;
2915;Water;1-Decanol;0.1935;0.151436945;273.15;L1;24.51081788;;;
2915;Water;1-Decanol;0.194819;0.145269463;298.15;L1;29.34805391;;;
2915;Water;1-Decanol;0.215;0.148653598;283.144;L1;36.90192745;;;
2915;Water;1-Decanol;0.232895;0.147524651;288.15;L1;45.6592421;;;
2915;Water;1-Decanol;0.233448;0.144539814;302.743;L1;47.94043552;;;
2915;Water;1-Decanol;0.236;0.146399763;293.138;L1;47.74908224;;;
2915;Water;1-Decanol;0.240576;0.143884495;313.44;L1;51.40251883;;;
2915;Water;1-Decanol;0.244;0.143592888;318.2;L1;53.01860964;;;
2915;Water;1-Decanol;0.245982;0.144108213;343.332;L1;53.4693866;;;
2915;Water;1-Decanol;0.245982;0.143503336;333.434;L1;53.89000802;;;
2915;Water;1-Decanol;0.246519;0.143290438;323.137;L1;54.25654642;;;
2915;Water;1-Decanol;0.250791;0.144825214;353.329;L1;54.90923283;;;
2915;Water;1-Decanol;0.251323;0.146443289;292.945;L1;54.01007167;;;
2915;Water;1-Decanol;0.252;0.143902873;313.14;L1;56.02905086;;;
2915;Water;1-Decanol;0.255;0.144209061;308.142;L1;56.99994859;;;
2915;Water;1-Decanol;0.256539;0.14525954;298.194;L1;56.87586264;;;
2915;Water;1-Decanol;0.257;0.147525328;288.147;L1;55.50762086;;;
2915;Water;1-Decanol;0.257;0.144515309;303.143;L1;57.56906383;;;
2915;Water;1-Decanol;0.2575;0.14451586;303.134;L1;57.76304608;;;
2915;Water;1-Decanol;0.258692;0.146447747;363.526;L1;56.89694758;;;
2915;Water;1-Decanol;0.259;0.145270816;298.144;L1;57.82283647;;;
2915;Water;1-Decanol;0.261;0.146398185;293.145;L1;57.81902034;;;
2915;Water;1-Decanol;0.264;0.148652696;283.148;L1;57.43364173;;;
2915;Water;1-Decanol;0.2641;0.146398185;293.145;L1;58.99976154;;;
2915;Water;1-Decanol;0.2641;0.143902873;313.14;L1;60.71892404;;;
2915;Water;1-Decanol;0.2644;0.143485003;333.134;L1;61.1232587;;;
2915;Water;1-Decanol;0.2687;0.14479339;353.129;L1;61.82876859;;;
2915;Water;1-Decanol;0.2743;0.149780064;278.149;L1;60.50544198;;;
2915;Water;1-Decanol;0.276298;0.145258187;298.2;L1;64.29672344;;;
2915;Water;1-Decanol;0.2795;0.143903486;313.13;L1;66.38594538;;;
2915;Water;1-Decanol;0.3015;0.14329105;323.127;L1;74.38921397;;;
2915;Water;1-Decanol;0.3235;0.143484392;333.124;L1;81.29728512;;;
2915;Water;1-Decanol;0.345;0.144095502;343.124;L1;87.30681289;;;
2915;Water;1-Decanol;0.3665;0.144792436;353.123;L1;92.86972803;;;
2915;Water;1-Decanol;0.3885;0.146383622;363.123;L1;97.60624461;;;
2915;Water;1-Decanol;0.41;0.147974967;373.124;L1;101.9114042;;;
